link_stats_id, link_id, timestamp, PacketsReceived, PacketsSent, BytesReceived, BytesSent, PacketsRxDropped, PacketsTxDropped, PacketsRxErrors, PacketsTxErrors
of:0000000000000002_6_2024-08-05 14:16:43,of:0000000000000002_6,2024-08-05 14:16:43,3714897.0,3717015.0,392361186.0,391579974.0,0.0,0.0,0.0,0.0
of:0000000000000002_7_2024-08-05 14:16:43,of:0000000000000002_7,2024-08-05 14:16:43,3715164.0,3717305.0,392373324.0,391592014.0,0.0,0.0,0.0,0.0
of:0000000000000002_8_2024-08-05 14:16:43,of:0000000000000002_8,2024-08-05 14:16:43,3727580.0,3728791.0,411279078.0,409147010.0,0.0,0.0,0.0,0.0
of:0000000000000007_1_2024-08-05 14:16:43,of:0000000000000007_1,2024-08-05 14:16:43,27717582.0,27698226.0,2717505969.0,2690468101.0,0.0,0.0,0.0,0.0
of:0000000000000007_2_2024-08-05 14:16:43,of:0000000000000007_2,2024-08-05 14:16:43,9388342.0,9408364.0,949659617.0,975861713.0,0.0,0.0,0.0,0.0
of:0000000000000007_3_2024-08-05 14:16:43,of:0000000000000007_3,2024-08-05 14:16:43,10707746.0,10709649.0,1060112592.0,1059312830.0,0.0,0.0,0.0,0.0
of:0000000000000007_4_2024-08-05 14:16:43,of:0000000000000007_4,2024-08-05 14:16:43,9371222.0,9373107.0,929186580.0,928388890.0,0.0,0.0,0.0,0.0
of:0000000000000008_1_2024-08-05 14:16:43,of:0000000000000008_1,2024-08-05 14:16:43,17893508.0,17878107.0,1772191712.0,1751855973.0,0.0,0.0,0.0,0.0
of:0000000000000008_2_2024-08-05 14:16:43,of:0000000000000008_2,2024-08-05 14:16:43,2299695.0,2314491.0,258077541.0,276192984.0,0.0,0.0,0.0,0.0
of:0000000000000008_3_2024-08-05 14:16:43,of:0000000000000008_3,2024-08-05 14:16:43,9389047.0,9379139.0,947154172.0,928805572.0,0.0,0.0,0.0,0.0
of:0000000000000008_4_2024-08-05 14:16:43,of:0000000000000008_4,2024-08-05 14:16:43,7958401.0,7973147.0,795111616.0,813223854.0,0.0,0.0,0.0,0.0
of:0000000000000005_1_2024-08-05 14:16:43,of:0000000000000005_1,2024-08-05 14:16:43,16461821.0,16460065.0,1617485770.0,1617403010.0,0.0,0.0,0.0,0.0
of:0000000000000005_2_2024-08-05 14:16:43,of:0000000000000005_2,2024-08-05 14:16:43,7970339.0,7960639.0,811774252.0,794322323.0,0.0,0.0,0.0,0.0
of:0000000000000005_3_2024-08-05 14:16:43,of:0000000000000005_3,2024-08-05 14:16:43,9373739.0,9387670.0,929386410.0,946159067.0,0.0,0.0,0.0,0.0
of:0000000000000005_4_2024-08-05 14:16:43,of:0000000000000005_4,2024-08-05 14:16:43,3714950.0,3717084.0,392359100.0,391576294.0,0.0,0.0,0.0,0.0
of:0000000000000027_1_2024-08-05 14:16:43,of:0000000000000027_1,2024-08-05 14:16:43,3716659.0,3727462.0,391561005.0,411258318.0,0.0,0.0,0.0,0.0
of:0000000000000027_2_2024-08-05 14:16:43,of:0000000000000027_2,2024-08-05 14:16:43,1415590.0,2301692.0,134311868.0,258176212.0,0.0,0.0,0.0,0.0
of:0000000000000027_3_2024-08-05 14:16:43,of:0000000000000027_3,2024-08-05 14:16:43,1428193.0,2301585.0,153203176.0,258165685.0,0.0,0.0,0.0,0.0
of:0000000000000006_1_2024-08-05 14:16:43,of:0000000000000006_1,2024-08-05 14:16:43,13647938.0,13664264.0,1369293114.0,1396201372.0,0.0,0.0,0.0,0.0
of:0000000000000006_2_2024-08-05 14:16:43,of:0000000000000006_2,2024-08-05 14:16:43,3714600.0,3728556.0,392352275.0,409123328.0,0.0,0.0,0.0,0.0
of:0000000000000006_3_2024-08-05 14:16:43,of:0000000000000006_3,2024-08-05 14:16:43,3758816.0,3717295.0,457214328.0,391619599.0,0.0,0.0,0.0,0.0
of:0000000000000006_4_2024-08-05 14:16:43,of:0000000000000006_4,2024-08-05 14:16:43,7959939.0,7975775.0,795125779.0,814611307.0,0.0,0.0,0.0,0.0
of:0000000000000028_1_2024-08-05 14:16:43,of:0000000000000028_1,2024-08-05 14:16:43,7881450.0,7879552.0,790909548.0,791707196.0,0.0,0.0,0.0,0.0
of:0000000000000028_2_2024-08-05 14:16:43,of:0000000000000028_2,2024-08-05 14:16:43,1415468.0,2301564.0,134305932.0,258169828.0,0.0,0.0,0.0,0.0
of:0000000000000028_3_2024-08-05 14:16:43,of:0000000000000028_3,2024-08-05 14:16:43,5580407.0,6466503.0,533658074.0,657520486.0,0.0,0.0,0.0,0.0
of:0000000000000009_1_2024-08-05 14:16:43,of:0000000000000009_1,2024-08-05 14:16:43,7960639.0,7970339.0,794322323.0,811774252.0,0.0,0.0,0.0,0.0
of:0000000000000009_2_2024-08-05 14:16:43,of:0000000000000009_2,2024-08-05 14:16:43,1427364.0,2301386.0,151865624.0,257274317.0,0.0,0.0,0.0,0.0
of:0000000000000009_3_2024-08-05 14:16:43,of:0000000000000009_3,2024-08-05 14:16:43,5659312.0,6545157.0,537051128.0,660013052.0,0.0,0.0,0.0,0.0
of:000000000000000c_1_2024-08-05 14:17:43,of:000000000000000c_1,2024-08-05 14:17:43,3728720.0,3714764.0,409140454.0,392369439.0,0.0,0.0,0.0,0.0
of:000000000000000c_2_2024-08-05 14:17:43,of:000000000000000c_2,2024-08-05 14:17:43,1415409.0,2301752.0,134301074.0,258183744.0,0.0,0.0,0.0,0.0
of:000000000000000c_3_2024-08-05 14:17:43,of:000000000000000c_3,2024-08-05 14:17:43,1415639.0,2313804.0,134319785.0,275756148.0,0.0,0.0,0.0,0.0
of:000000000000000d_1_2024-08-05 14:17:43,of:000000000000000d_1,2024-08-05 14:17:43,3717456.0,3758977.0,391636599.0,457231366.0,0.0,0.0,0.0,0.0
of:000000000000000d_2_2024-08-05 14:17:43,of:000000000000000d_2,2024-08-05 14:17:43,1447755.0,2302259.0,181602362.0,258225562.0,0.0,0.0,0.0,0.0
of:000000000000000d_3_2024-08-05 14:17:43,of:000000000000000d_3,2024-08-05 14:17:43,1427499.0,2302020.0,151880158.0,258209789.0,0.0,0.0,0.0,0.0
of:000000000000000a_1_2024-08-05 14:17:43,of:000000000000000a_1,2024-08-05 14:17:43,9388083.0,9374152.0,946199979.0,929427360.0,0.0,0.0,0.0,0.0
of:000000000000000a_2_2024-08-05 14:17:43,of:000000000000000a_2,2024-08-05 14:17:43,1415899.0,2302266.0,134322438.0,258207376.0,0.0,0.0,0.0,0.0
of:000000000000000a_3_2024-08-05 14:17:43,of:000000000000000a_3,2024-08-05 14:17:43,7074531.0,7972644.0,671356146.0,812791773.0,0.0,0.0,0.0,0.0
of:000000000000000b_1_2024-08-05 14:17:43,of:000000000000000b_1,2024-08-05 14:17:43,3717248.0,3715114.0,391593420.0,392376264.0,0.0,0.0,0.0,0.0
of:000000000000000b_2_2024-08-05 14:17:43,of:000000000000000b_2,2024-08-05 14:17:43,1415445.0,2301762.0,134303090.0,258183324.0,0.0,0.0,0.0,0.0
of:000000000000000b_3_2024-08-05 14:17:43,of:000000000000000b_3,2024-08-05 14:17:43,1415955.0,2302317.0,134324790.0,258209378.0,0.0,0.0,0.0,0.0
of:000000000000000e_1_2024-08-05 14:17:43,of:000000000000000e_1,2024-08-05 14:17:43,7976131.0,7960295.0,814646353.0,795160863.0,0.0,0.0,0.0,0.0
of:000000000000000e_2_2024-08-05 14:17:43,of:000000000000000e_2,2024-08-05 14:17:43,7076169.0,7976131.0,671383683.0,815529775.0,0.0,0.0,0.0,0.0
of:000000000000000f_1_2024-08-05 14:17:43,of:000000000000000f_1,2024-08-05 14:17:43,9408781.0,9388759.0,975902737.0,949700679.0,0.0,0.0,0.0,0.0
of:000000000000000f_2_2024-08-05 14:17:43,of:000000000000000f_2,2024-08-05 14:17:43,7074350.0,7960449.0,671271452.0,795142642.0,0.0,0.0,0.0,0.0
of:000000000000000f_3_2024-08-05 14:17:43,of:000000000000000f_3,2024-08-05 14:17:43,1430690.0,2335090.0,154680549.0,305556761.0,0.0,0.0,0.0,0.0
of:0000000000000010_1_2024-08-05 14:17:43,of:0000000000000010_1,2024-08-05 14:17:43,10710118.0,10708213.0,1059359536.0,1060159058.0,0.0,0.0,0.0,0.0
of:0000000000000010_2_2024-08-05 14:17:43,of:0000000000000010_2,2024-08-05 14:17:43,9824087.0,10710117.0,936381878.0,1060242750.0,0.0,0.0,0.0,0.0
of:0000000000000011_1_2024-08-05 14:17:43,of:0000000000000011_1,2024-08-05 14:17:43,9373520.0,9371635.0,928429690.0,929227418.0,0.0,0.0,0.0,0.0
of:0000000000000011_2_2024-08-05 14:17:43,of:0000000000000011_2,2024-08-05 14:17:43,7072471.0,7958559.0,671176182.0,795043382.0,0.0,0.0,0.0,0.0
of:0000000000000011_3_2024-08-05 14:17:43,of:0000000000000011_3,2024-08-05 14:17:43,1415449.0,2301720.0,134302782.0,258182988.0,0.0,0.0,0.0,0.0
of:0000000000000014_1_2024-08-05 14:17:43,of:0000000000000014_1,2024-08-05 14:17:43,7973496.0,7958750.0,813258550.0,795146350.0,0.0,0.0,0.0,0.0
of:0000000000000014_2_2024-08-05 14:17:43,of:0000000000000014_2,2024-08-05 14:17:43,7074624.0,7973494.0,671369170.0,814141832.0,0.0,0.0,0.0,0.0
of:0000000000000015_1_2024-08-05 14:17:43,of:0000000000000015_1,2024-08-05 14:17:43,3718391.0,3716298.0,391669060.0,392453712.0,0.0,0.0,0.0,0.0
of:0000000000000015_2_2024-08-05 14:17:43,of:0000000000000015_2,2024-08-05 14:17:43,1416709.0,2302985.0,134386558.0,258264846.0,0.0,0.0,0.0,0.0
of:0000000000000015_3_2024-08-05 14:17:43,of:0000000000000015_3,2024-08-05 14:17:43,1415877.0,2302201.0,134318854.0,258199690.0,0.0,0.0,0.0,0.0
of:0000000000000012_1_2024-08-05 14:17:43,of:0000000000000012_1,2024-08-05 14:17:43,2314589.0,2299793.0,276204034.0,258088629.0,0.0,0.0,0.0,0.0
of:0000000000000012_2_2024-08-05 14:17:43,of:0000000000000012_2,2024-08-05 14:17:43,1415669.0,2314591.0,134311589.0,277087596.0,0.0,0.0,0.0,0.0
of:0000000000000013_1_2024-08-05 14:17:43,of:0000000000000013_1,2024-08-05 14:17:43,9379541.0,9389449.0,928845742.0,947194380.0,0.0,0.0,0.0,0.0
of:0000000000000013_2_2024-08-05 14:17:43,of:0000000000000013_2,2024-08-05 14:17:43,7090247.0,7964541.0,689142360.0,795458356.0,0.0,0.0,0.0,0.0
of:0000000000000013_3_2024-08-05 14:17:43,of:0000000000000013_3,2024-08-05 14:17:43,1415487.0,2301659.0,134303510.0,258173790.0,0.0,0.0,0.0,0.0
of:0000000000000018_1_2024-08-05 14:17:43,of:0000000000000018_1,2024-08-05 14:17:43,3717740.0,3715603.0,391620718.0,392402514.0,0.0,0.0,0.0,0.0
of:0000000000000018_2_2024-08-05 14:17:43,of:0000000000000018_2,2024-08-05 14:17:43,1416180.0,2301976.0,134346280.0,258191080.0,0.0,0.0,0.0,0.0
of:0000000000000018_3_2024-08-05 14:17:43,of:0000000000000018_3,2024-08-05 14:17:43,1415735.0,2301553.0,134310594.0,258156990.0,0.0,0.0,0.0,0.0
of:0000000000000019_1_2024-08-05 14:17:43,of:0000000000000019_1,2024-08-05 14:17:43,3729923.0,3727770.0,409205594.0,409985570.0,0.0,0.0,0.0,0.0
of:0000000000000019_2_2024-08-05 14:17:43,of:0000000000000019_2,2024-08-05 14:17:43,1428085.0,2302054.0,151910739.0,258201812.0,0.0,0.0,0.0,0.0
of:0000000000000019_3_2024-08-05 14:17:43,of:0000000000000019_3,2024-08-05 14:17:43,1416022.0,2313683.0,134330353.0,275732154.0,0.0,0.0,0.0,0.0
of:0000000000000016_1_2024-08-05 14:17:43,of:0000000000000016_1,2024-08-05 14:17:43,3718022.0,3715926.0,391652526.0,392436660.0,0.0,0.0,0.0,0.0
of:0000000000000016_2_2024-08-05 14:17:43,of:0000000000000016_2,2024-08-05 14:17:43,1416391.0,2302669.0,134372110.0,258250846.0,0.0,0.0,0.0,0.0
of:0000000000000016_3_2024-08-05 14:17:43,of:0000000000000016_3,2024-08-05 14:17:43,1415821.0,2302148.0,134316110.0,258197156.0,0.0,0.0,0.0,0.0
of:0000000000000017_1_2024-08-05 14:17:43,of:0000000000000017_1,2024-08-05 14:17:43,3718441.0,3716347.0,391668304.0,392454706.0,0.0,0.0,0.0,0.0
of:0000000000000017_2_2024-08-05 14:17:43,of:0000000000000017_2,2024-08-05 14:17:43,1416666.0,2302946.0,134384304.0,258261052.0,0.0,0.0,0.0,0.0
of:0000000000000017_3_2024-08-05 14:17:43,of:0000000000000017_3,2024-08-05 14:17:43,1415965.0,2302288.0,134321822.0,258202588.0,0.0,0.0,0.0,0.0
of:000000000000001a_1_2024-08-05 14:17:43,of:000000000000001a_1,2024-08-05 14:17:43,3717175.0,3715065.0,391598444.0,392380338.0,0.0,0.0,0.0,0.0
of:000000000000001a_2_2024-08-05 14:17:43,of:000000000000001a_2,2024-08-05 14:17:43,1415799.0,2302108.0,134328738.0,258211184.0,0.0,0.0,0.0,0.0
of:000000000000001a_3_2024-08-05 14:17:43,of:000000000000001a_3,2024-08-05 14:17:43,1415549.0,2301901.0,134303006.0,258186614.0,0.0,0.0,0.0,0.0
of:000000000000001d_1_2024-08-05 14:17:43,of:000000000000001d_1,2024-08-05 14:17:43,3717466.0,3715325.0,391608958.0,392390306.0,0.0,0.0,0.0,0.0
of:000000000000001d_2_2024-08-05 14:17:43,of:000000000000001d_2,2024-08-05 14:17:43,1415803.0,2302144.0,134329046.0,258211604.0,0.0,0.0,0.0,0.0
of:000000000000001d_3_2024-08-05 14:17:43,of:000000000000001d_3,2024-08-05 14:17:43,1415808.0,2302156.0,134312820.0,258196652.0,0.0,0.0,0.0,0.0
of:000000000000001e_1_2024-08-05 14:17:43,of:000000000000001e_1,2024-08-05 14:17:43,3728952.0,3727741.0,409163954.0,411296060.0,0.0,0.0,0.0,0.0
of:000000000000001e_2_2024-08-05 14:17:43,of:000000000000001e_2,2024-08-05 14:17:43,1428223.0,2301809.0,153227310.0,258205288.0,0.0,0.0,0.0,0.0
of:000000000000001e_3_2024-08-05 14:17:43,of:000000000000001e_3,2024-08-05 14:17:43,1415803.0,2313978.0,134320240.0,275758034.0,0.0,0.0,0.0,0.0
of:000000000000001b_1_2024-08-05 14:17:43,of:000000000000001b_1,2024-08-05 14:17:43,3717180.0,3715070.0,391597842.0,392378756.0,0.0,0.0,0.0,0.0
of:000000000000001b_2_2024-08-05 14:17:43,of:000000000000001b_2,2024-08-05 14:17:43,1415749.0,2302053.0,134326218.0,258208174.0,0.0,0.0,0.0,0.0
of:000000000000001b_3_2024-08-05 14:17:43,of:000000000000001b_3,2024-08-05 14:17:43,1415605.0,2301956.0,134304098.0,258188336.0,0.0,0.0,0.0,0.0
of:000000000000001c_1_2024-08-05 14:17:43,of:000000000000001c_1,2024-08-05 14:17:43,3717176.0,3715058.0,391596918.0,392378168.0,0.0,0.0,0.0,0.0
of:000000000000001c_2_2024-08-05 14:17:43,of:000000000000001c_2,2024-08-05 14:17:43,1415619.0,2301930.0,134320310.0,258202728.0,0.0,0.0,0.0,0.0
of:000000000000001c_3_2024-08-05 14:17:43,of:000000000000001c_3,2024-08-05 14:17:43,1415719.0,2302078.0,134309110.0,258193460.0,0.0,0.0,0.0,0.0
of:000000000000001f_1_2024-08-05 14:17:43,of:000000000000001f_1,2024-08-05 14:17:43,3716363.0,3714694.0,391546686.0,392360136.0,0.0,0.0,0.0,0.0
of:000000000000001f_2_2024-08-05 14:17:43,of:000000000000001f_2,2024-08-05 14:17:43,1415699.0,2301580.0,134322802.0,258173888.0,0.0,0.0,0.0,0.0
of:000000000000001f_3_2024-08-05 14:17:43,of:000000000000001f_3,2024-08-05 14:17:43,1415286.0,2301202.0,134289244.0,258142920.0,0.0,0.0,0.0,0.0
of:0000000000000021_1_2024-08-05 14:17:43,of:0000000000000021_1,2024-08-05 14:17:43,3716798.0,3715107.0,391564872.0,392377958.0,0.0,0.0,0.0,0.0
of:0000000000000021_2_2024-08-05 14:17:43,of:0000000000000021_2,2024-08-05 14:17:43,1415673.0,2301581.0,134321990.0,258174574.0,0.0,0.0,0.0,0.0
of:0000000000000021_3_2024-08-05 14:17:43,of:0000000000000021_3,2024-08-05 14:17:43,1415716.0,2301630.0,134307304.0,258161456.0,0.0,0.0,0.0,0.0
of:0000000000000022_1_2024-08-05 14:17:43,of:0000000000000022_1,2024-08-05 14:17:43,3716118.0,3714460.0,391533822.0,392348852.0,0.0,0.0,0.0,0.0
of:0000000000000022_2_2024-08-05 14:17:43,of:0000000000000022_2,2024-08-05 14:17:43,1415586.0,2301461.0,134317160.0,258167742.0,0.0,0.0,0.0,0.0
of:0000000000000022_3_2024-08-05 14:17:43,of:0000000000000022_3,2024-08-05 14:17:43,1415157.0,2301076.0,134283042.0,258136620.0,0.0,0.0,0.0,0.0
of:0000000000000020_1_2024-08-05 14:17:43,of:0000000000000020_1,2024-08-05 14:17:43,3716215.0,3714541.0,391540386.0,392353178.0,0.0,0.0,0.0,0.0
of:0000000000000020_2_2024-08-05 14:17:43,of:0000000000000020_2,2024-08-05 14:17:43,1415373.0,2301270.0,134308774.0,258160728.0,0.0,0.0,0.0,0.0
of:0000000000000020_3_2024-08-05 14:17:43,of:0000000000000020_3,2024-08-05 14:17:43,1415454.0,2301368.0,134295964.0,258149976.0,0.0,0.0,0.0,0.0
of:0000000000000025_1_2024-08-05 14:17:43,of:0000000000000025_1,2024-08-05 14:17:43,3716295.0,3714332.0,391547680.0,392342160.0,0.0,0.0,0.0,0.0
of:0000000000000025_2_2024-08-05 14:17:43,of:0000000000000025_2,2024-08-05 14:17:43,1415663.0,2301817.0,134319946.0,258189078.0,0.0,0.0,0.0,0.0
of:0000000000000025_3_2024-08-05 14:17:43,of:0000000000000025_3,2024-08-05 14:17:43,1414955.0,2301132.0,134273774.0,258144656.0,0.0,0.0,0.0,0.0
of:0000000000000003_1_2024-08-05 14:17:43,of:0000000000000003_1,2024-08-05 14:17:43,40554491.0,40535077.0,3949076115.0,3920712917.0,0.0,0.0,0.0,0.0
of:0000000000000003_2_2024-08-05 14:17:43,of:0000000000000003_2,2024-08-05 14:17:43,33363722.0,33365493.0,3225476614.0,3226867330.0,0.0,0.0,0.0,0.0
of:0000000000000003_3_2024-08-05 14:17:43,of:0000000000000003_3,2024-08-05 14:17:43,27699440.0,27718796.0,2690585103.0,2717622971.0,0.0,0.0,0.0,0.0
of:0000000000000003_4_2024-08-05 14:17:43,of:0000000000000003_4,2024-08-05 14:17:43,3714692.0,3716359.0,392359940.0,391546212.0,0.0,0.0,0.0,0.0
of:0000000000000003_5_2024-08-05 14:17:43,of:0000000000000003_5,2024-08-05 14:17:43,3714540.0,3716212.0,392353080.0,391540010.0,0.0,0.0,0.0,0.0
of:0000000000000003_6_2024-08-05 14:17:43,of:0000000000000003_6,2024-08-05 14:17:43,3715106.0,3716795.0,392377860.0,391564496.0,0.0,0.0,0.0,0.0
of:0000000000000003_7_2024-08-05 14:17:43,of:0000000000000003_7,2024-08-05 14:17:43,3714460.0,3716118.0,392348852.0,391533822.0,0.0,0.0,0.0,0.0
of:0000000000000003_8_2024-08-05 14:17:43,of:0000000000000003_8,2024-08-05 14:17:43,3715311.0,3716982.0,392386190.0,391570446.0,0.0,0.0,0.0,0.0
of:0000000000000026_1_2024-08-05 14:17:43,of:0000000000000026_1,2024-08-05 14:17:43,3716399.0,3714458.0,391552524.0,392345492.0,0.0,0.0,0.0,0.0
of:0000000000000026_2_2024-08-05 14:17:43,of:0000000000000026_2,2024-08-05 14:17:43,1415388.0,2301533.0,134307472.0,258176646.0,0.0,0.0,0.0,0.0
of:0000000000000026_3_2024-08-05 14:17:43,of:0000000000000026_3,2024-08-05 14:17:43,1415357.0,2301519.0,134289790.0,258161582.0,0.0,0.0,0.0,0.0
of:0000000000000004_1_2024-08-05 14:17:43,of:0000000000000004_1,2024-08-05 14:17:43,33365501.0,33363728.0,3226868196.0,3225477202.0,0.0,0.0,0.0,0.0
of:0000000000000004_2_2024-08-05 14:17:43,of:0000000000000004_2,2024-08-05 14:17:43,17878883.0,17894284.0,1751931619.0,1772267358.0,0.0,0.0,0.0,0.0
of:0000000000000004_3_2024-08-05 14:17:43,of:0000000000000004_3,2024-08-05 14:17:43,3714817.0,3716778.0,392362726.0,391568890.0,0.0,0.0,0.0,0.0
of:0000000000000004_4_2024-08-05 14:17:43,of:0000000000000004_4,2024-08-05 14:17:43,3714332.0,3716295.0,392342160.0,391547680.0,0.0,0.0,0.0,0.0
of:0000000000000004_5_2024-08-05 14:17:43,of:0000000000000004_5,2024-08-05 14:17:43,3714458.0,3716399.0,392345492.0,391552524.0,0.0,0.0,0.0,0.0
of:0000000000000004_6_2024-08-05 14:17:43,of:0000000000000004_6,2024-08-05 14:17:43,3727621.0,3716818.0,411275216.0,391577865.0,0.0,0.0,0.0,0.0
of:0000000000000004_7_2024-08-05 14:17:43,of:0000000000000004_7,2024-08-05 14:17:43,7879894.0,7881792.0,791741748.0,790944062.0,0.0,0.0,0.0,0.0
of:0000000000000001_1_2024-08-05 14:17:43,of:0000000000000001_1,2024-08-05 14:17:43,30617151.0,30616142.0,2960527735.0,2960480243.0,0.0,0.0,0.0,0.0
of:0000000000000001_2_2024-08-05 14:17:43,of:0000000000000001_2,2024-08-05 14:17:43,16460787.0,16462543.0,1617473364.0,1617556124.0,0.0,0.0,0.0,0.0
of:0000000000000001_3_2024-08-05 14:17:43,of:0000000000000001_3,2024-08-05 14:17:43,3716297.0,3718390.0,392453614.0,391668962.0,0.0,0.0,0.0,0.0
of:0000000000000001_4_2024-08-05 14:17:43,of:0000000000000001_4,2024-08-05 14:17:43,3715926.0,3718022.0,392436660.0,391652526.0,0.0,0.0,0.0,0.0
of:0000000000000001_5_2024-08-05 14:17:43,of:0000000000000001_5,2024-08-05 14:17:43,3716347.0,3718441.0,392454706.0,391668304.0,0.0,0.0,0.0,0.0
of:0000000000000001_6_2024-08-05 14:17:43,of:0000000000000001_6,2024-08-05 14:17:43,3715606.0,3717743.0,392402808.0,391621012.0,0.0,0.0,0.0,0.0
of:0000000000000001_7_2024-08-05 14:17:43,of:0000000000000001_7,2024-08-05 14:17:43,3727779.0,3729932.0,409986536.0,409206558.0,0.0,0.0,0.0,0.0
of:0000000000000023_1_2024-08-05 14:17:43,of:0000000000000023_1,2024-08-05 14:17:43,3716985.0,3715312.0,391570822.0,392386288.0,0.0,0.0,0.0,0.0
of:0000000000000023_2_2024-08-05 14:17:43,of:0000000000000023_2,2024-08-05 14:17:43,1415954.0,2301850.0,134333148.0,258184976.0,0.0,0.0,0.0,0.0
of:0000000000000023_3_2024-08-05 14:17:43,of:0000000000000023_3,2024-08-05 14:17:43,1415642.0,2301559.0,134304560.0,258158418.0,0.0,0.0,0.0,0.0
of:0000000000000024_1_2024-08-05 14:17:43,of:0000000000000024_1,2024-08-05 14:17:43,3716778.0,3714817.0,391568890.0,392362726.0,0.0,0.0,0.0,0.0
of:0000000000000024_2_2024-08-05 14:17:43,of:0000000000000024_2,2024-08-05 14:17:43,1415854.0,2302002.0,134328052.0,258197408.0,0.0,0.0,0.0,0.0
of:0000000000000024_3_2024-08-05 14:17:43,of:0000000000000024_3,2024-08-05 14:17:43,1415245.0,2301429.0,134286010.0,258157522.0,0.0,0.0,0.0,0.0
of:0000000000000002_1_2024-08-05 14:17:43,of:0000000000000002_1,2024-08-05 14:17:43,30616165.0,30617172.0,2960482411.0,2960529625.0,0.0,0.0,0.0,0.0
of:0000000000000002_2_2024-08-05 14:17:43,of:0000000000000002_2,2024-08-05 14:17:43,40535108.0,40554520.0,3920715869.0,3949078789.0,0.0,0.0,0.0,0.0
of:0000000000000002_3_2024-08-05 14:17:43,of:0000000000000002_3,2024-08-05 14:17:43,13664876.0,13648548.0,1396260748.0,1369352212.0,0.0,0.0,0.0,0.0
of:0000000000000002_4_2024-08-05 14:17:43,of:0000000000000002_4,2024-08-05 14:17:43,3715067.0,3717177.0,392380534.0,391598640.0,0.0,0.0,0.0,0.0
of:0000000000000002_5_2024-08-05 14:17:43,of:0000000000000002_5,2024-08-05 14:17:43,3715074.0,3717182.0,392379232.0,391598038.0,0.0,0.0,0.0,0.0
of:0000000000000002_6_2024-08-05 14:17:43,of:0000000000000002_6,2024-08-05 14:17:43,3715061.0,3717177.0,392378546.0,391597016.0,0.0,0.0,0.0,0.0
of:0000000000000002_7_2024-08-05 14:17:43,of:0000000000000002_7,2024-08-05 14:17:43,3715328.0,3717467.0,392390684.0,391609056.0,0.0,0.0,0.0,0.0
of:0000000000000002_8_2024-08-05 14:17:43,of:0000000000000002_8,2024-08-05 14:17:43,3727743.0,3728954.0,411296256.0,409164150.0,0.0,0.0,0.0,0.0
of:0000000000000007_1_2024-08-05 14:17:43,of:0000000000000007_1,2024-08-05 14:17:43,27718796.0,27699440.0,2717622971.0,2690585103.0,0.0,0.0,0.0,0.0
of:0000000000000007_2_2024-08-05 14:17:43,of:0000000000000007_2,2024-08-05 14:17:43,9388758.0,9408780.0,949700581.0,975902639.0,0.0,0.0,0.0,0.0
of:0000000000000007_3_2024-08-05 14:17:43,of:0000000000000007_3,2024-08-05 14:17:43,10708208.0,10710111.0,1060158568.0,1059358768.0,0.0,0.0,0.0,0.0
of:0000000000000007_4_2024-08-05 14:17:43,of:0000000000000007_4,2024-08-05 14:17:43,9371634.0,9373519.0,929227320.0,928429592.0,0.0,0.0,0.0,0.0
of:0000000000000008_1_2024-08-05 14:17:43,of:0000000000000008_1,2024-08-05 14:17:43,17894284.0,17878883.0,1772267358.0,1751931619.0,0.0,0.0,0.0,0.0
of:0000000000000008_2_2024-08-05 14:17:43,of:0000000000000008_2,2024-08-05 14:17:43,2299794.0,2314590.0,258088727.0,276204132.0,0.0,0.0,0.0,0.0
of:0000000000000008_3_2024-08-05 14:17:43,of:0000000000000008_3,2024-08-05 14:17:43,9389450.0,9379542.0,947194478.0,928845840.0,0.0,0.0,0.0,0.0
of:0000000000000008_4_2024-08-05 14:17:43,of:0000000000000008_4,2024-08-05 14:17:43,7958751.0,7973497.0,795146448.0,813258648.0,0.0,0.0,0.0,0.0
of:0000000000000005_1_2024-08-05 14:17:43,of:0000000000000005_1,2024-08-05 14:17:43,16462541.0,16460785.0,1617555928.0,1617473168.0,0.0,0.0,0.0,0.0
of:0000000000000005_2_2024-08-05 14:17:43,of:0000000000000005_2,2024-08-05 14:17:43,7970685.0,7960985.0,811808934.0,794357005.0,0.0,0.0,0.0,0.0
of:0000000000000005_3_2024-08-05 14:17:43,of:0000000000000005_3,2024-08-05 14:17:43,9374149.0,9388080.0,929427066.0,946199685.0,0.0,0.0,0.0,0.0
of:0000000000000005_4_2024-08-05 14:17:43,of:0000000000000005_4,2024-08-05 14:17:43,3715114.0,3717248.0,392376264.0,391593420.0,0.0,0.0,0.0,0.0
of:0000000000000027_1_2024-08-05 14:17:43,of:0000000000000027_1,2024-08-05 14:17:43,3716819.0,3727622.0,391577963.0,411275314.0,0.0,0.0,0.0,0.0
of:0000000000000027_2_2024-08-05 14:17:43,of:0000000000000027_2,2024-08-05 14:17:43,1415651.0,2301791.0,134317734.0,258187398.0,0.0,0.0,0.0,0.0
of:0000000000000027_3_2024-08-05 14:17:43,of:0000000000000027_3,2024-08-05 14:17:43,1428254.0,2301684.0,153208986.0,258176815.0,0.0,0.0,0.0,0.0
of:0000000000000006_1_2024-08-05 14:17:43,of:0000000000000006_1,2024-08-05 14:17:43,13648541.0,13664867.0,1369351526.0,1396259784.0,0.0,0.0,0.0,0.0
